,id,make,model,finish,year,title,created_at,shop_name,description,condition,price,inventory,has_inventory,offers_enabled,auction,categories,listing_currency,published_at,buyer_price,seller_price,state,shipping_profile_id,shipping,stats,slug,photos,_links,sku,original_price,ribbon,price_drop
0,86754512,Burns,Hank Marvin,White,1964,Burns Hank Marvin 1964 - White,2025-01-23T06:10:17-08:00,"London Vintage Guitars of Denmark Street, UK & Amsterdam, NL","<p><b><strong>THE APACHE</strong></b></p><p>The following &nbsp;is one of the most recognised and iconic of all Burns Models purchased from its original family ownership, details as follows:</p><p><b><strong>Burns Hank Marvin</strong></b></p><p>1964</p><p>White</p><p>Scroll Headstock</p><p>3 Rezomatik Pickups</p><p>Internally / Externally Original</p><p>Original Case</p><p>Condition 9/10</p><p>Various Original Owner Pictures</p><p><b><strong>History</strong></b></p><p>The above instrument was produced by the Burns Company as a Hank B Marvin Signature Model from 1964 - 1965 ( Later Becoming Baldwin )</p><p><b><strong>Comments</strong></b></p><p>The above was purchased from its original owner and is an exceptionally rare and desired Burns Model in collector and investor quality</p><p><b><strong>ALL EU PURCHASES ARE DELIVERED WITH TAXES AND DUTIES PAID</strong></b></p><p>All purchases include EU Taxes / Duties paid , ie nothing further is due on receipt of goods to any EU State.</p><p><b><strong>WHY BUY FROM US&nbsp;</strong></b></p><p>We are one of the world's leading specialists in used and vintage gear with over 30 years of experience. Prior to shipping each item will be fully serviced and professionally packed&nbsp;</p><p><b><strong>SELL - TRADE - CONSIGN&nbsp;</strong></b></p><p>If you are looking to sell, trade or consign any of your classic gear please contact us by message.</p><p><b><strong>WORLDWIDE COLLECTION - DELIVERY&nbsp;</strong></b></p><p>We offer personal delivery and collection services worldwide with offices/locations in London, Amsterdam and Chicago.</p><p><b><strong>VALUATION SERVICE&nbsp;</strong></b></p><p>If you require a valuation of any of your classic year please forward a brief description and pictures and we will come back to your ASAP.</p>","{'uuid': 'df268ad1-c462-4ba6-b6db-e007e23922ea', 'display_name': 'Excellent', 'description': 'Excellent items are almost entirely free from blemishes and other visual defects and have been played or used with the utmost care.'}","{'amount': '11217.04', 'amount_cents': 1121704, 'currency': 'USD', 'symbol': '$', 'display': '$11,217.04'}",1,False,True,False,"[{'uuid': 'e57deb7a-382b-4e18-a008-67d4fbcb2879', 'full_name': 'Electric Guitars / Solid Body'}]",GBP,2025-01-23T09:37:43-08:00,"{'amount': '8699.00', 'amount_cents': 869900, 'currency': 'GBP', 'symbol': '£', 'display': '£8,699', 'tax_included_hint': '', 'tax_included': False, 'tax_included_rate': 0}","{'amount': '8699.00', 'amount_cents': 869900, 'currency': 'GBP', 'symbol': '£', 'display': '£8,699'}","{'slug': 'live', 'description': 'Live'}",15655,"{'local': False, 'rates': [{'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'US', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'EUR_EU', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'XX', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}], 'user_region_rate': {'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'initial_offer_rate': {'region_code': 'GB', 'rate': {'original': {'amount': '60.00', 'amount_cents': 6000, 'currency': 'GBP', 'symbol': '£', 'display': '£60'}, 'display': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'free_expedited_shipping': False}","{'views': 53, 'watches': 3}",86754512-burns-hank-marvin-1964-white,"[{'_links': {'large_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--szxQ9eKo--/a_0/f_auto,t_large/v1737641442/aj0agwwfijdplce3klfh.jpg'}, 'small_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--WmaZQPoM--/a_0/t_card-square/v1737641442/aj0agwwfijdplce3klfh.jpg'}, 'full': {'href': 'https://rvb-img.reverb.com/image/upload/s--szxQ9eKo--/a_0/f_auto,t_large/v1737641442/aj0agwwfijdplce3klfh.jpg'}, 'thumbnail': {'href': 'https://rvb-img.reverb.com/image/upload/s--WmaZQPoM--/a_0/t_card-square/v1737641442/aj0agwwfijdplce3klfh.jpg'}}}]","{'photo': {'href': 'https://rvb-img.reverb.com/image/upload/s--szxQ9eKo--/a_0/f_auto,t_large/v1737641442/aj0agwwfijdplce3klfh.jpg'}, 'self': {'href': 'https://api.reverb.com/api/listings/86754512-burns-hank-marvin-1964-white'}, 'update': {'method': 'PUT', 'href': 'https://api.reverb.com/api/listings/86754512-burns-hank-marvin-1964-white'}, 'bump': {'method': 'GET', 'href': 'https://api.reverb.com/api/listings/86754512/bump'}, 'end': {'method': 'PUT', 'href': 'https://api.reverb.com/api/my/listings/86754512-burns-hank-marvin-1964-white/state/end'}, 'want': {'method': 'PUT', 'href': 'https://api.reverb.com/api/wants/86754512-burns-hank-marvin-1964-white'}, 'unwant': {'method': 'DELETE', 'href': 'https://api.reverb.com/api/wants/86754512-burns-hank-marvin-1964-white'}, 'edit': {'href': 'https://api.reverb.com/api/listings/86754512-burns-hank-marvin-1964-white/edit'}, 'web': {'href': 'https://reverb.com/item/86754512-burns-hank-marvin-1964-white'}, 'make_offer': {'method': 'POST', 'href': 'https://api.reverb.com/api/listings/86754512-burns-hank-marvin-1964-white/offer'}, 'cart': {'href': 'https://api.reverb.com/api/cart/86754512'}}",,,,
1,86754543,Fender,Custom Shop RARE Telecaster Junior P90,Sea Foam Green,1995,Fender Custom Shop RARE Telecaster Junior P90 1995 - Sea Foam Green,2025-01-23T06:13:23-08:00,"London Vintage Guitars of Denmark Street, UK & Amsterdam, NL","<p><b><strong>THE JUNIOR</strong></b></p><p><b><strong>Fender Telecaster Junior</strong></b></p><p>1995</p><p>Sea Foam Green</p><p>Thru Neck</p><p>Twin P90s</p><p>Internally/Externally Original</p><p>Condition 9/10 ( Minimal . Light Playing Wear )</p><p>Original Case/Paperwork</p><p><b><strong>Comments</strong></b></p><p>Exceptionally rare custom shop model in collector and investor quality</p><p><b><strong>ALL EU PURCHASES ARE DELIVERED WITH TAXES AND DUTIES PAID</strong></b></p><p>All purchases include EU Taxes / Duties paid , ie nothing further is due on receipt of goods to any EU State.</p><p><b><strong>WHY BUY FROM US&nbsp;</strong></b></p><p>We are one of the world's leading specialists in used and vintage gear with over 30 years of experience. Prior to shipping each item will be fully serviced and professionally packed&nbsp;</p><p><b><strong>SELL - TRADE - CONSIGN&nbsp;</strong></b></p><p>If you are looking to sell, trade or consign any of your classic gear please contact us by message.</p><p><b><strong>WORLDWIDE COLLECTION - DELIVERY&nbsp;</strong></b></p><p>We offer personal delivery and collection services worldwide with offices/locations in London, Amsterdam and Chicago.</p><p><b><strong>VALUATION SERVICE&nbsp;</strong></b></p><p>If you require a valuation of any of your classic year please forward a brief description and pictures and we will come back to your ASAP.</p>","{'uuid': 'df268ad1-c462-4ba6-b6db-e007e23922ea', 'display_name': 'Excellent', 'description': 'Excellent items are almost entirely free from blemishes and other visual defects and have been played or used with the utmost care.'}","{'amount': '5672.35', 'amount_cents': 567235, 'currency': 'USD', 'symbol': '$', 'display': '$5,672.35'}",1,False,True,False,"[{'uuid': 'e57deb7a-382b-4e18-a008-67d4fbcb2879', 'full_name': 'Electric Guitars / Solid Body'}]",GBP,2025-01-23T09:37:40-08:00,"{'amount': '4399.00', 'amount_cents': 439900, 'currency': 'GBP', 'symbol': '£', 'display': '£4,399', 'tax_included_hint': '', 'tax_included': False, 'tax_included_rate': 0}","{'amount': '4399.00', 'amount_cents': 439900, 'currency': 'GBP', 'symbol': '£', 'display': '£4,399'}","{'slug': 'live', 'description': 'Live'}",15655,"{'local': False, 'rates': [{'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'US', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'EUR_EU', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'XX', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}], 'user_region_rate': {'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'initial_offer_rate': {'region_code': 'GB', 'rate': {'original': {'amount': '60.00', 'amount_cents': 6000, 'currency': 'GBP', 'symbol': '£', 'display': '£60'}, 'display': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'free_expedited_shipping': False}","{'views': 123, 'watches': 8}",86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green,"[{'_links': {'large_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s---GUYb7Ku--/a_0/f_auto,t_large/v1737641621/xtj34boscnzafz90rcwp.jpg'}, 'small_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--ohDiuNlM--/a_0/t_card-square/v1737641621/xtj34boscnzafz90rcwp.jpg'}, 'full': {'href': 'https://rvb-img.reverb.com/image/upload/s---GUYb7Ku--/a_0/f_auto,t_large/v1737641621/xtj34boscnzafz90rcwp.jpg'}, 'thumbnail': {'href': 'https://rvb-img.reverb.com/image/upload/s--ohDiuNlM--/a_0/t_card-square/v1737641621/xtj34boscnzafz90rcwp.jpg'}}}]","{'photo': {'href': 'https://rvb-img.reverb.com/image/upload/s---GUYb7Ku--/a_0/f_auto,t_large/v1737641621/xtj34boscnzafz90rcwp.jpg'}, 'self': {'href': 'https://api.reverb.com/api/listings/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green'}, 'update': {'method': 'PUT', 'href': 'https://api.reverb.com/api/listings/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green'}, 'bump': {'method': 'GET', 'href': 'https://api.reverb.com/api/listings/86754543/bump'}, 'end': {'method': 'PUT', 'href': 'https://api.reverb.com/api/my/listings/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green/state/end'}, 'want': {'method': 'PUT', 'href': 'https://api.reverb.com/api/wants/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green'}, 'unwant': {'method': 'DELETE', 'href': 'https://api.reverb.com/api/wants/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green'}, 'edit': {'href': 'https://api.reverb.com/api/listings/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green/edit'}, 'web': {'href': 'https://reverb.com/item/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green'}, 'make_offer': {'method': 'POST', 'href': 'https://api.reverb.com/api/listings/86754543-fender-custom-shop-rare-telecaster-junior-p90-1995-sea-foam-green/offer'}, 'cart': {'href': 'https://api.reverb.com/api/cart/86754543'}}",,,,
2,86754574,Fender,Custom Shop Robben SIGNED BY THE ARTIST,Trans Black,2000s,Fender Custom Shop Robben SIGNED BY THE ARTIST 2000s - Trans Black,2025-01-23T06:17:10-08:00,"London Vintage Guitars of Denmark Street, UK & Amsterdam, NL","<p><b><strong>THE ROBBEN FORD</strong></b></p><p><b><strong>Robben Ford</strong></b></p><p>Custom Shop</p><p>Limited Edition 020</p><p>Trans Black</p><p>Flame Top</p><p>Hand Signed Robben Ford</p><p>Condition 9/10 ( Minimal. Light Playing Wear)</p><p>Original Case/Paperwork</p><p><b><strong>Comments</strong></b></p><p>Highly Desired Custom Shop Signature Model</p><p><b><strong>ALL EU PURCHASES ARE DELIVERED WITH TAXES AND DUTIES PAID</strong></b></p><p>All purchases include EU Taxes / Duties paid , ie nothing further is due on receipt of goods to any EU State.</p><p><b><strong>WHY BUY FROM US&nbsp;</strong></b></p><p>We are one of the world's leading specialists in used and vintage gear with over 30 years of experience. Prior to shipping each item will be fully serviced and professionally packed&nbsp;</p><p><b><strong>SELL - TRADE - CONSIGN&nbsp;</strong></b></p><p>If you are looking to sell, trade or consign any of your classic gear please contact us by message.</p><p><b><strong>WORLDWIDE COLLECTION - DELIVERY&nbsp;</strong></b></p><p>We offer personal delivery and collection services worldwide with offices/locations in London, Amsterdam and Chicago.</p><p><b><strong>VALUATION SERVICE&nbsp;</strong></b></p><p>If you require a valuation of any of your classic year please forward a brief description and pictures and we will come back to your ASAP.</p>","{'uuid': 'df268ad1-c462-4ba6-b6db-e007e23922ea', 'display_name': 'Excellent', 'description': 'Excellent items are almost entirely free from blemishes and other visual defects and have been played or used with the utmost care.'}","{'amount': '9798.63', 'amount_cents': 979863, 'currency': 'USD', 'symbol': '$', 'display': '$9,798.63'}",1,False,True,False,"[{'uuid': 'e57deb7a-382b-4e18-a008-67d4fbcb2879', 'full_name': 'Electric Guitars / Solid Body'}]",GBP,2025-01-23T09:37:37-08:00,"{'amount': '7599.00', 'amount_cents': 759900, 'currency': 'GBP', 'symbol': '£', 'display': '£7,599', 'tax_included_hint': '', 'tax_included': False, 'tax_included_rate': 0}","{'amount': '7599.00', 'amount_cents': 759900, 'currency': 'GBP', 'symbol': '£', 'display': '£7,599'}","{'slug': 'live', 'description': 'Live'}",15655,"{'local': False, 'rates': [{'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'US', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'EUR_EU', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'XX', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}], 'user_region_rate': {'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'initial_offer_rate': {'region_code': 'GB', 'rate': {'original': {'amount': '60.00', 'amount_cents': 6000, 'currency': 'GBP', 'symbol': '£', 'display': '£60'}, 'display': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'free_expedited_shipping': False}","{'views': 99, 'watches': 10}",86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black,"[{'_links': {'large_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--c4ouQEtY--/a_0/f_auto,t_large/v1737642218/oznd5rjufaabun8cuojo.jpg'}, 'small_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--p_hnUdT7--/a_0/t_card-square/v1737642218/oznd5rjufaabun8cuojo.jpg'}, 'full': {'href': 'https://rvb-img.reverb.com/image/upload/s--c4ouQEtY--/a_0/f_auto,t_large/v1737642218/oznd5rjufaabun8cuojo.jpg'}, 'thumbnail': {'href': 'https://rvb-img.reverb.com/image/upload/s--p_hnUdT7--/a_0/t_card-square/v1737642218/oznd5rjufaabun8cuojo.jpg'}}}]","{'photo': {'href': 'https://rvb-img.reverb.com/image/upload/s--c4ouQEtY--/a_0/f_auto,t_large/v1737642218/oznd5rjufaabun8cuojo.jpg'}, 'self': {'href': 'https://api.reverb.com/api/listings/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black'}, 'update': {'method': 'PUT', 'href': 'https://api.reverb.com/api/listings/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black'}, 'bump': {'method': 'GET', 'href': 'https://api.reverb.com/api/listings/86754574/bump'}, 'end': {'method': 'PUT', 'href': 'https://api.reverb.com/api/my/listings/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black/state/end'}, 'want': {'method': 'PUT', 'href': 'https://api.reverb.com/api/wants/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black'}, 'unwant': {'method': 'DELETE', 'href': 'https://api.reverb.com/api/wants/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black'}, 'edit': {'href': 'https://api.reverb.com/api/listings/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black/edit'}, 'web': {'href': 'https://reverb.com/item/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black'}, 'make_offer': {'method': 'POST', 'href': 'https://api.reverb.com/api/listings/86754574-fender-custom-shop-robben-signed-by-the-artist-2000s-trans-black/offer'}, 'cart': {'href': 'https://api.reverb.com/api/cart/86754574'}}",,,,
3,86755942,Fender,Custom Shop Country Artist Telecaster,Red Flame Top,1995,Fender Custom Shop Country Artist Telecaster 1995 - Red Flame Top,2025-01-23T08:04:18-08:00,"London Vintage Guitars of Denmark Street, UK & Amsterdam, NL","<p><b><strong>THE COUNTRY ARTIST</strong></b></p><p><b><strong>Fender Telecaster Country Artist</strong></b></p><p>1995</p><p>Custom Shop</p><p>Trans Red</p><p>Thru Neck</p><p>Gold Hardware</p><p>Humbucker , Single Coil</p><p>Condition 9+ /10 ( Near New )</p><p>Original Case / Paperwork</p><p><b><strong>Comments</strong></b></p><p>Rare 1990s Custom Shop Model in collector quality</p><p><b><strong>ALL EU PURCHASES ARE DELIVERED WITH TAXES AND DUTIES PAID</strong></b></p><p>All purchases include EU Taxes / Duties paid , ie nothing further is due on receipt of goods to any EU State.</p><p><b><strong>WHY BUY FROM US&nbsp;</strong></b></p><p>We are one of the world's leading specialists in used and vintage gear with over 30 years of experience. Prior to shipping each item will be fully serviced and professionally packed&nbsp;</p><p><b><strong>SELL - TRADE - CONSIGN&nbsp;</strong></b></p><p>If you are looking to sell, trade or consign any of your classic gear please contact us by message.</p><p><b><strong>WORLDWIDE COLLECTION - DELIVERY&nbsp;</strong></b></p><p>We offer personal delivery and collection services worldwide with offices/locations in London, Amsterdam and Chicago.</p><p><b><strong>VALUATION SERVICE&nbsp;</strong></b></p><p>If you require a valuation of any of your classic year please forward a brief description and pictures and we will come back to your ASAP.</p>","{'uuid': 'df268ad1-c462-4ba6-b6db-e007e23922ea', 'display_name': 'Excellent', 'description': 'Excellent items are almost entirely free from blemishes and other visual defects and have been played or used with the utmost care.'}","{'amount': '8380.22', 'amount_cents': 838022, 'currency': 'USD', 'symbol': '$', 'display': '$8,380.22'}",1,False,True,False,"[{'uuid': 'e57deb7a-382b-4e18-a008-67d4fbcb2879', 'full_name': 'Electric Guitars / Solid Body'}]",GBP,2025-01-23T09:37:33-08:00,"{'amount': '6499.00', 'amount_cents': 649900, 'currency': 'GBP', 'symbol': '£', 'display': '£6,499', 'tax_included_hint': '', 'tax_included': False, 'tax_included_rate': 0}","{'amount': '6499.00', 'amount_cents': 649900, 'currency': 'GBP', 'symbol': '£', 'display': '£6,499'}","{'slug': 'live', 'description': 'Live'}",15655,"{'local': False, 'rates': [{'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'US', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'EUR_EU', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, {'region_code': 'XX', 'rate': {'amount': '257.89', 'amount_cents': 25789, 'currency': 'USD', 'symbol': '$', 'display': '$257.89'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}], 'user_region_rate': {'region_code': 'GB', 'rate': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'initial_offer_rate': {'region_code': 'GB', 'rate': {'original': {'amount': '60.00', 'amount_cents': 6000, 'currency': 'GBP', 'symbol': '£', 'display': '£60'}, 'display': {'amount': '77.37', 'amount_cents': 7737, 'currency': 'USD', 'symbol': '$', 'display': '$77.37'}}, 'carrier_calculated': False, 'regional': False, 'destination_postal_code_needed': False}, 'free_expedited_shipping': False}","{'views': 99, 'watches': 7}",86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top,"[{'_links': {'large_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--iBlp6rJG--/a_0/f_auto,t_large/v1737648273/lcmjguibqumtppbme0el.jpg'}, 'small_crop': {'href': 'https://rvb-img.reverb.com/image/upload/s--bVZiHC2M--/a_0/t_card-square/v1737648273/lcmjguibqumtppbme0el.jpg'}, 'full': {'href': 'https://rvb-img.reverb.com/image/upload/s--iBlp6rJG--/a_0/f_auto,t_large/v1737648273/lcmjguibqumtppbme0el.jpg'}, 'thumbnail': {'href': 'https://rvb-img.reverb.com/image/upload/s--bVZiHC2M--/a_0/t_card-square/v1737648273/lcmjguibqumtppbme0el.jpg'}}}]","{'photo': {'href': 'https://rvb-img.reverb.com/image/upload/s--iBlp6rJG--/a_0/f_auto,t_large/v1737648273/lcmjguibqumtppbme0el.jpg'}, 'self': {'href': 'https://api.reverb.com/api/listings/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top'}, 'update': {'method': 'PUT', 'href': 'https://api.reverb.com/api/listings/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top'}, 'bump': {'method': 'GET', 'href': 'https://api.reverb.com/api/listings/86755942/bump'}, 'end': {'method': 'PUT', 'href': 'https://api.reverb.com/api/my/listings/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top/state/end'}, 'want': {'method': 'PUT', 'href': 'https://api.reverb.com/api/wants/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top'}, 'unwant': {'method': 'DELETE', 'href': 'https://api.reverb.com/api/wants/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top'}, 'edit': {'href': 'https://api.reverb.com/api/listings/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top/edit'}, 'web': {'href': 'https://reverb.com/item/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top'}, 'make_offer': {'method': 'POST', 'href': 'https://api.reverb.com/api/listings/86755942-fender-custom-shop-country-artist-telecaster-1995-red-flame-top/offer'}, 'cart': {'href': 'https://api.reverb.com/api/cart/86755942'}}",,,,
